rxn	name	ec	status	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	cofactors	n_participants	max_carbon	elements	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	is_transport	total_rings	n_groups_changed	dg_scale	absdiff_gc_eq	absdiff_gc_dgp	absdiff_eq_dgp
rxn04264	limonene 1,2-monooxygenase	1.14.13.107	OK	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) (+)-Limonene[0] => (1) H2O[0] + (1) NAD[0] + (1) Limonene oxide[0]	-103.680	-129.260	-79.400	49.860	h;h2o;nad;nadh;o2	7	21	C;H;N;O;P	R06398	R06398	1	1	0	13	5	129.260	25.580	24.280	49.860
rxn16230	limonene,NADPH:oxygen oxidoreductase	1.14.13.107	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) (+)-Limonene[0] => (1) H2O[0] + (1) NADP[0] + (1) Limonene oxide[0]	-103.680	-129.260	-78.820	50.440	h;h2o;nadp;nadph;o2	7	21	C;H;N;O;P	R09393	R09393	1	1	0	13	5	129.260	25.580	24.860	50.440
rxn16222	(S)-limonene,NADH:oxygen oxidoreductase	1.14.13.107	OK	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) Limonene[0] => (1) H2O[0] + (1) NAD[0] + (1) (4S)-Limonene-1,2-epoxide[0]	-103.680	-129.260	-79.150	50.110	h;h2o;nad;nadh;o2	7	21	C;H;N;O;P	R09385	R09385	1	1	0	13	5	129.260	25.580	24.530	50.110
rxn05068	violaxanthin-capsorubin isomerase (ketone-forming)	5.3.99.8	OK	(1) Violaxanthin[0] <=> (1) Capsorubin[0]	14.400	-11.170	-13.370	27.770		2	40	C;H;O	R07320	R07320	1	1	0	6	3	14.400	25.570	27.770	2.200
rxn02910	S-Adenosyl-L-methionine:2-methylpropanal-oxime O-methyltransferase	2.1.1.91	OK	(1) S-Adenosyl-L-methionine[0] + (1) Isobutyraldehyde oxime[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) 2-Methylpropanal O-methyloxime[0]	-4.360	-29.900	-29.470	25.540	h;sah;sam	5	15	C;H;N;O;S	R04169	R04169	1	1	0	6	0	29.900	25.540	25.110	0.430
rxn03079	5,10-Methylenetetrahydromethanopterin:coenzyme-F420 oxidoreductase	1.12.98.2;1.5.98.1;1.5.99.9	CI:1	(1) H+[0] + (1) Coenzyme F420[0] + (1) 5,10-Methylenetetrahydromethanopterin[0] <=> (1) Reduced coenzyme F420[0] + (1) 5,10-Methenyltetrahydromethanopterin[0]	-15.550	-41.030	-2.390	38.640	h	5	31	C;H;N;O;P	R04456	R04456	1	1	0	16	4	41.030	25.480	13.160	38.640
rxn15774	R08650		OK	(1) Glycerone-phosphate[0] + (1) L-Aspartate4-semialdehyde[0] => (2) H2O[0] + (1) Phosphate[0] + (1) H+[0] + (1) 3,4-AHBA[0]	-39.640	-65.090	-49.450	25.450	h;h2o;pi	6	7	C;H;N;O;P	R08650	R08650	1	1	0	1	5	65.090	25.450	9.810	15.640
rxn39782			OK	(1) O2[0] + (1) FADH2[0] + (1) 2-Naphthoic acid[0] => (1) H2O[0] + (1) FAD[0] + (1) 1-Hydroxy-2-naphthoate[0]	-76.980	-102.350	-82.130	25.370	fad;fadh2;h2o;o2	6	27	C;H;N;O;P	R06902	R06902	1	2	0	16	5	102.350	25.370	5.150	20.220
rxn16359	anthranilate,FAD:oxygen oxidoreductase (3-hydroxylating)	1.14.14.8	OK	(1) O2[0] + (1) Anthranilate[0] + (1) FADH2[0] => (1) H2O[0] + (1) FAD[0] + (1) 3-Hydroxyanthranilate[0]	-76.980	-102.350	-87.410	25.370	fad;fadh2;h2o;o2	6	27	C;H;N;O;P	R09517	R09517	1	1	0	14	5	102.350	25.370	10.430	14.940
rxn03751	2,4-dichlorobenzoate:CoA ligase	6.2.1.-	OK	(1) ATP[0] + (1) CoA[0] + (1) 2,4-Dichlorobenzoate[0] <=> (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) 2,4-Dichlorobenzoyl-CoA[0]	-21.550	3.780	4.070	25.620	amp;atp;coa;h;ppi	7	28	C;Cl;H;N;O;P;S	R05451	R05451	1	1	0	14	4	21.550	25.330	25.620	0.290
rxn03410	S-Adenosyl-L-methionine:kaempferol 3-O-methyltransferase	2.1.1.76	CI:-1	(1) S-Adenosyl-L-methionine[0] + (1) Luteolin[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) 3-Methoxyapigenin[0]	6.390	-18.840	-23.110	29.500	sah;sam	4	16	C;H;N;O;S	R05035	R05035	1	2	0	12	1	23.110	25.230	29.500	4.270
rxn03065	S-Adenosyl-L-methionine:Nalpha,Nalpha-dimethyl-L-histidine Nalpha-methyltransferase	2.1.1.44	OK	(1) S-Adenosyl-L-methionine[0] + (1) Nalpha,Nalpha-Dimethyl-L-histidine[0] <= (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Hercynine[0]	23.240	-1.980	-1.450	25.220	h;sah;sam	5	15	C;H;N;O;S	R04436	R04436	1	1	0	8	0	23.240	25.220	24.690	0.530
rxn16409	gallate:oxygen oxidoreductase	1.13.11.57	OK	(1) O2[0] + (1) Gallate[0] => (2) H+[0] + (1) 4-Oxalomesaconate[0]	-99.710	-74.560	-134.770	60.210	h;o2	4	7	C;H;O	R09565	R09565	1	1	0	1	5	134.770	25.150	35.060	60.210
rxn07622	R07831	3.7.1.-	OK	(1) H2O[0] + (1) Dihydrophloroglucinol[0] <= (1) 3-Hydroxy-5-oxohexanoate[0]	-17.050	8.070	-2.290	25.120	h2o	3	6	C;H;O	R07831	R07831	1	1	0	1	2	17.050	25.120	14.760	10.360
rxn03732	R05432	1.14.12.-	CI:4	(2) NADPH[0] + (1) O2[0] + (2) Indanone[0] => (2) NADP[0] + (2) H+[0] + (2) Dihydrocoumarin[0]	-112.220	-87.110	-103.560	25.110	h;nadp;nadph;o2	6	21	C;H;N;O;P	R05432	R05432	1	1	0	14	6	112.220	25.110	8.660	16.450
rxn03730	R05430	1.14.12.-	CI:4	(2) NADH[0] + (1) O2[0] + (2) Indanone[0] => (2) NAD[0] + (2) H+[0] + (2) Dihydrocoumarin[0]	-112.220	-87.110	-104.720	25.110	h;nad;nadh;o2	6	21	C;H;N;O;P	R05430	R05430	1	1	0	14	6	112.220	25.110	7.500	17.610
rxn05011	S-adenosyl-L-methionine:N,N-dimethylglycine N-methyltransferase	2.1.1.-;2.1.1.157;2.1.1.161;2.1.1.162	OK	(1) S-Adenosyl-L-methionine[0] + (1) Dimethylglycine[0] <= (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) BET[0]	23.240	-1.840	3.330	25.080	h;sah;sam	5	15	C;H;N;O;S	R07244	R07244	1	1	0	6	0	23.240	25.080	19.910	5.170
rxn02655	3-alpha(S)-Strictosidine tryptamine-lyase	4.3.3.2	OK	(1) H2O[0] + (1) Strictosidine[0] <= (1) Tryptamine[0] + (1) Secologanin[0]	-7.340	17.730	31.590	38.930	h2o	4	27	C;H;N;O	R03738	R03738	1	5	0	9	1	31.590	25.070	38.930	13.860
rxn31079	STRICTOSIDINE-SYNTHASE-RXN	4.3.3.2	OK	(1) Tryptamine[0] + (1) Secologanin[0] => (1) H2O[0] + (1) Strictosidine[0]	7.340	-17.730	31.590	49.320	h2o	4	27	C;H;N;O	R03738	R03738	1	5	0	9	1	31.590	25.070	24.250	49.320
rxn32148	Inosine 5'-triphosphate pyrophosphohydrolase	3.6.1.-;3.6.1.19;3.6.1.8	OK	(1) H2O[0] + (1) ITP[0] => (1) PPi[0] + (2) H+[0] + (1) IMP[0]	-27.300	-2.250	-8.320	25.050	h;h2o;ppi	5	10	C;H;N;O;P	R00720	R00720	1	4	0	6	1	27.300	25.050	18.980	6.070
rxn32143	Inosine 5'-triphosphate pyrophosphohydrolase	3.6.1.-;3.6.1.19;3.6.1.8	OK	(1) H2O[0] + (1) ITP[0] => (1) PPi[0] + (2) H+[0] + (1) IMP[0]	-27.300	-2.250	-8.320	25.050	h;h2o;ppi	5	10	C;H;N;O;P	R00720	R00720	1	4	0	6	1	27.300	25.050	18.980	6.070
rxn00514	Inosine 5'-triphosphate pyrophosphohydrolase	3.6.1.-;3.6.1.19;3.6.1.8	OK	(1) H2O[0] + (1) ITP[0] => (1) PPi[0] + (2) H+[0] + (1) IMP[0]	-27.300	-2.250	-8.320	25.050	h;h2o;ppi	5	10	C;H;N;O;P	R00720	R00720	1	4	0	6	1	27.300	25.050	18.980	6.070
rxn16162	dihydrokalafungin-dihydroquinone,FMNH2:oxygen oxidoreductase (hydroxylating)	1.14.14.-	OK	(1) O2[0] + (1) FMNH2[0] + (1) Dihydrokalafungin dihydroquinone form[0] => (1) H2O[0] + (1) FMN[0] + (1) DHK-OH[0]	-76.980	-101.990	-84.370	25.010	fmn;fmnh2;h2o;o2	6	17	C;H;N;O;P	R09313	R09313	1	1	0	12	5	101.990	25.010	7.390	17.620
rxn00724	2,3-Dihydroxyindole:oxygen 2,3-oxidoreductase (decyclizing)	1.13.11.23	OK	(1) O2[0] + (1) Dihydroxyindole[0] => (1) CO2[0] + (1) H+[0] + (1) Anthranilate[0]	-132.590	-107.590	-156.350	48.760	co2;h;o2	5	8	C;H;N;O	R00983	R00983	1	1	0	3	4	156.350	25.000	23.760	48.760
rxn05031	prephytoene diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase	2.5.1.32	OK	(1) Prephytoene diphosphate[0] <=> (1) PPi[0] + (1) H+[0] + (1) Phytoene[0]	-13.190	11.760	-9.910	24.950	h;ppi	4	40	C;H;O;P	R07270	R07270	1	5	0	1	1	13.190	24.950	3.280	21.670
rxn02945	prephytoene diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase	2.5.1.32	OK	(1) Prephytoene diphosphate[0] <=> (1) PPi[0] + (1) H+[0] + (1) 15-cis-Phytoene[0]	-13.190	11.760	-7.010	24.950	h;ppi	4	40	C;H;O;P	R04218	R04218	1	8	0	1	1	13.190	24.950	6.180	18.770
rxn28890	prephytoene-diphosphate synthase	2.5.1.32	OK	(1) Prephytoene diphosphate[0] <=> (1) PPi[0] + (1) H+[0] + (1) 15-cis-Phytoene[0]	-13.190	11.760	-7.010	24.950	h;ppi	4	40	C;H;O;P	R04218	R04218	1	8	0	1	1	13.190	24.950	6.180	18.770
rxn28382	RXN-8002.d	2.5.1.32	OK	(1) Prephytoene diphosphate[0] <=> (1) PPi[0] + (1) H+[0] + (1) Phytoene[0]	-13.190	11.760	-9.910	24.950	h;ppi	4	40	C;H;O;P	R07270	R07270	1	5	0	1	1	13.190	24.950	3.280	21.670
rxn02603	Testololactone lactonohydrolase	3.1.1.37	OK	(1) H2O[0] + (1) Testololactone[0] <=> (1) H+[0] + (1) Testolate[0]	3.740	28.670	-4.520	33.190	h;h2o	4	19	C;H;O	R03641	R03641	1	1	0	7	4	28.670	24.930	8.260	33.190
rxn01434	L-Citrulline:L-aspartate ligase (AMP-forming)	6.3.4.5	OK	(1) ATP[0] + (1) L-Aspartate[0] + (1) Citrulline[0] <=> (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) L-Argininosuccinate[0]	-19.180	5.680	0.410	24.860	amp;atp;h;ppi	7	10	C;H;N;O;P	R01954	R01954	1	3	0	6	4	19.180	24.860	19.590	5.270
rxn27717	ARGSUCCINSYN-RXN.d	6.3.4.5	OK	(1) ATP[0] + (1) L-Aspartate[0] + (1) Citrulline[0] <=> (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) L-Argininosuccinate[0]	-19.180	5.680	0.410	24.860	amp;atp;h;ppi	7	10	C;H;N;O;P	R01954	R01954	1	3	0	6	4	19.180	24.860	19.590	5.270
rxn03037	trans-L-3-Hydroxyproline hydro-lyase	4.2.1.77	CI:1	(1) trans-L-3-Hydroxyproline[0] <=> (1) H2O[0] + (1) H+[0] + (1) 1-Pyrroline-2-carboxylate[0]	-24.350	0.480	-13.640	24.830	h;h2o	4	5	C;H;N;O	R04374	R04374	1	38	0	2	3	24.350	24.830	10.710	14.120
rxn27341	trans-L-3-hydroxyproline hydro-lyase	4.2.1.77	CI:1	(1) trans-L-3-Hydroxyproline[0] <=> (1) H2O[0] + (1) H+[0] + (1) 1-Pyrroline-2-carboxylate[0]	-24.350	0.480	-13.640	24.830	h;h2o	4	5	C;H;N;O	R04374	R04374	1	38	0	2	3	24.350	24.830	10.710	14.120
rxn01538	ATP:thiamine phosphotransferase	2.7.1.89	CI:1	(1) ATP[0] + (1) Thiamin[0] <= (1) ADP[0] + (1) H+[0] + (1) Thiamine phosphate[0]	-13.830	10.940	-3.610	24.770	adp;atp;h	5	12	C;H;N;O;P;S	R02134	R02134	1	1	0	10	2	13.830	24.770	10.220	14.550
rxn01271	Riboflavin hydrolase	3.5.99.1	CI:1	(1) H2O[0] + (1) Riboflavin[0] => (1) Ribitol[0] + (1) Lumichrome[0]	-31.280	-6.530	26.720	58.000	h2o	4	17	C;H;N;O	R01732	R01732	1	1	0	6	1	31.280	24.750	58.000	33.250
rxn02071	D-Proline:oxygen oxidoreductase	1.4.3.3	CI:1	(1) O2[0] + (1) D-Proline[0] => (1) H2O2[0] + (1) H+[0] + (1) 1-Pyrroline-2-carboxylate[0]	-43.470	-18.930	-30.320	24.540	h;h2o2;o2	5	5	C;H;N;O	R02894	R02894	1	1	0	2	2	43.470	24.540	13.150	11.390
rxn14292	4-hydroxy-6-methylpretetramide,NADPH:oxygen oxidoreductase (12a-hydroxylating)	1.14.-.-;1.14.13.233	OK	(1) NADPH[0] + (1) O2[0] + (1) 4-Hydroxy-6-methylpretetramide[0] => (1) H2O[0] + (1) NADP[0] + (1) 4-Dedimethylamino-4-oxo-anhydrotetracycline[0]	-69.880	-94.260	-137.450	67.570	h2o;nadp;nadph;o2	6	21	C;H;N;O;P	R05462	R05462	1	1	0	18	5	137.450	24.380	67.570	43.190
rxn02176	Dephospho-CoA nucleotidohydrolase	3.6.1.9	OK	(1) H2O[0] + (1) Dephospho-CoA[0] => (1) AMP[0] + (2) H+[0] + (1) Phosphopantetheine[0]	-28.370	-4.210	-8.930	24.160	amp;h;h2o	5	21	C;H;N;O;P;S	R03036	R03036	1	1	0	6	1	28.370	24.160	19.440	4.720
rxn05057	cyanuric acid amidohydrolase	3.5.2.15	OK	(1) H2O[0] + (1) Cyanuric acid[0] => (1) CO2[0] + (1) Biuret[0]	-41.850	-17.690	-40.700	24.160	co2;h2o	4	3	C;H;N;O	R07305	R07305	1	1	0	1	4	41.850	24.160	1.150	23.010
rxn33098	RXNQT-4191.d	3.1.3.-;3.1.3.100;3.1.3.2	CI:-1	(1) H2O[0] + (1) Thiamine phosphate[0] => (1) Phosphate[0] + (1) Thiamin[0]	7.020	-17.100	2.780	24.120	h2o;pi	4	12	C;H;N;O;P;S	R02135	R02135	1	3	0	4	1	17.100	24.120	4.240	19.880
rxn01539	thiamin monophosphate phosphohydrolase	3.1.3.-;3.1.3.100;3.1.3.2	CI:1	(1) Phosphate[0] + (1) Thiamin[0] <= (1) H2O[0] + (1) Thiamine phosphate[0]	-7.020	17.100	2.780	24.120	h2o;pi	4	12	C;H;N;O;P;S	R02135	R02135	1	3	0	4	1	17.100	24.120	9.800	14.320
rxn30439	thiamin phosphatase, extracellular	3.1.3.-;3.1.3.100;3.1.3.2	CI:-1	(1) H2O[0] + (1) Thiamine phosphate[0] => (1) Phosphate[0] + (1) Thiamin[0]	7.020	-17.100	2.780	24.120	h2o;pi	4	12	C;H;N;O;P;S	R02135	R02135	1	3	0	4	1	17.100	24.120	4.240	19.880
rxn03361	R04910	1.3.1.-	CI:1	(1) NADPH[0] + (1) 5-(3'-Carboxy-3'-oxopropenyl)-4,6-dihydroxypicolinate[0] => (1) NADP[0] + (1) 5-(3'-Carboxy-3'-oxopropyl)-4,6-dihydroxypicolinate[0]	-38.270	-14.270	-0.900	37.370	nadp;nadph	4	21	C;H;N;O;P	R04910	R04910	1	1	0	12	3	38.270	24.000	37.370	13.370
rxn40159	cyclo(L-leucyl-L-phenylalanyl):oxygen oxidoreductase	1.3.3.13	OK	(1) O2[0] + (1) Cyclo(L-leucyl-L-phenylalanyl)[0] => (1) H2O2[0] + (1) Cyclo[(Z)-alpha,beta-didehydrophenylalanyl-L-leucyl][0]	-3.900	-27.750	-34.560	30.660	h2o2;o2	4	15	C;H;N;O	R10327	R10327	1	1	0	4	1	34.560	23.850	30.660	6.810
rxn15103	alpha-D-Glucose-1-phosphate:alpha-D-glucose-1-phosphate 4-alpha-D-glucosyltransferase (dephosphorylating)	2.4.1.139	OK	(1) H2O[0] + (2) Glucose-1-phosphate[0] => (2) Phosphate[0] + (1) Maltose[0]	17.550	-6.290	-5.120	23.840	h2o;pi	4	12	C;H;O;P	R00957	R00957;R06061	1	4	0	3	1	17.550	23.840	22.670	1.170
rxn07769	7-methylxanthine:oxygen oxidoreductase	1.17.3.2	CI:1	(1) H2O[0] + (1) O2[0] + (1) 7-Methylxanthine[0] => (1) H2O2[0] + (1) H+[0] + (1) 7-Methyluric acid[0]	-52.010	-28.170	-17.510	34.500	h;h2o;h2o2;o2	6	6	C;H;N;O	R07979	R07979	1	1	0	4	1	52.010	23.840	34.500	10.660
rxn00703	alpha-D-Glucose-1-phosphate:alpha-D-glucose-1-phosphate 4-alpha-D-glucosyltransferase (dephosphorylating)	2.4.1.139	OK	(1) H2O[0] + (2) Glucose-1-phosphate[0] => (2) Phosphate[0] + (1) Maltose[0]	17.550	-6.250	-5.120	23.800	h2o;pi	4	12	C;H;O;P	R00957	R00957;R06061	1	4	0	3	1	17.550	23.800	22.670	1.130
rxn15568	alpha-D-glucose-1-phosphate:alpha-D-glucose-1-phosphate 4-alpha-D-glucosyltransferase	2.4.1.139	OK	(1) H2O[0] + (2) Glucose-1-phosphate[0] => (2) Phosphate[0] + (1) Maltose[0]	17.550	-6.250	-5.120	23.800	h2o;pi	4	12	C;H;O;P	R00957	R00957;R06061	1	4	0	3	1	17.550	23.800	22.670	1.130
rxn15102	alpha-D-Glucose-1-phosphate:alpha-D-glucose-1-phosphate 4-alpha-D-glucosyltransferase (dephosphorylating)	2.4.1.139	OK	(1) H2O[0] + (2) Glucose-1-phosphate[0] => (2) Phosphate[0] + (1) alpha-Maltose[0]	17.550	-6.250	-5.120	23.800	h2o;pi	4	12	C;H;O;P	R00957	R00957	1	4	0	3	1	17.550	23.800	22.670	1.130
rxn03847	Cyanuric acid amidohydrolase	3.5.2.15	OK	(2) H2O[0] + (1) Cyanuric acid[0] => (1) H+[0] + (1) H2CO3[0] + (1) Biuret[0]	-42.690	-18.950	-41.830	23.740	h;h2o	5	3	C;H;N;O	R05561	R05561	1	1	0	1	5	42.690	23.740	0.860	22.880
rxn00661	L-arginine:beta-alanine ligase (AMP-forming)	6.3.2.11	OK	(1) ATP[0] + (1) L-Arginine[0] + (1) beta-Alanine[0] => (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) beta-Alanyl-L-arginine[0]	-26.840	-3.170	-5.120	23.670	amp;atp;h;ppi	7	10	C;H;N;O;P	R00912	R00912	1	2	0	6	4	26.840	23.670	21.720	1.950
rxn00639	GDP-mannose mannophosphohydrolase	3.6.1.-;3.6.1.21	OK	(1) H2O[0] + (1) GDP-mannose[0] => (2) H+[0] + (1) GMP[0] + (1) D-Mannose1-phosphate[0]	-28.370	-4.740	-7.300	23.630	h;h2o	5	16	C;H;N;O;P	R00881	R00881	1	1	0	8	1	28.370	23.630	21.070	2.560
rxn16531	neryl-diphosphate diphosphate-lyase [cyclizing; beta-phellandrene-forming]	4.2.3.51	OK	(1) Neryl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) beta-Phellandrene[0]	-15.640	-39.250	-8.560	30.690	h;ppi	4	10	C;H;O;P	R09687	R09687	1	3	0	1	0	39.250	23.610	7.080	30.690
rxn16822	(2E,6E)-farnesyl diphosphate diphosphate-lyase (cyclizing, beta-sesquiphellandrene-forming)	4.2.3.123	OK	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) beta-Sesquiphellandrene[0]	-15.640	-39.250	-16.730	23.610	h;ppi	4	15	C;H;O;P	R09976	R09976	1	1	0	1	0	39.250	23.610	1.090	22.520
rxn16532	neryl-diphosphate diphosphate-lyase [cyclizing; beta-phellandrene-forming]	4.2.3.51	OK	(1) Neryl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (+)-beta-Phellandrene[0]	-15.640	-39.250	-8.560	30.690	h;ppi	4	10	C;H;O;P	R09687	R09687	1	3	0	1	0	39.250	23.610	7.080	30.690
rxn16533	neryl-diphosphate diphosphate-lyase [cyclizing; beta-phellandrene-forming]	4.2.3.51	OK	(1) Neryl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (-)-beta-Phellandrene[0]	-15.640	-39.250	-8.560	30.690	h;ppi	4	10	C;H;O;P	R09687	R09687	1	3	0	1	0	39.250	23.610	7.080	30.690
rxn00644	L-cysteine:NAD+ oxidoreductase	1.8.1.6	CI:-2	(1) NAD[0] + (1) H+[0] + (2) L-Cysteine[0] <=> (1) NADH[0] + (1) L-Cystine[0]	21.970	-1.550	-0.990	23.520	h;nad;nadh	5	21	C;H;N;O;P;S	R00892	R00892	1	1	0	10	4	21.970	23.520	22.960	0.560
rxn03739	R05439	1.14.12.-	OK	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) Dibenzo-p-dioxin[0] => (1) NAD[0] + (1) 2,2',3-Trihydroxydiphenylether[0]	-71.420	-94.910	-37.920	56.990	h;nad;nadh;o2	6	21	C;H;N;O;P	R05439	R05439	1	1	0	15	5	94.910	23.490	33.500	56.990
rxn07795	2',3,4,4',6'-pentahydroxychalcone:oxygen oxidoreductase	1.21.3.6	CI:1	(1) O2[0] + (1) Eriodictyol chalcone[0] => (1) H2O[0] + (1) Bracteatin[0]	-86.650	-110.100	-89.110	23.450	h2o;o2	4	15	C;H;O	R08005	R08005	1	17	0	5	1	110.100	23.450	2.460	20.990
rxn23832	RXN-3103.v	1.21.3.6	CI:1	(1) O2[0] + (1) Eriodictyol chalcone[0] => (1) H2O[0] + (1) Bracteatin[0]	-86.650	-110.100	-89.110	23.450	h2o;o2	4	15	C;H;O	R08005	R08005	1	17	0	5	1	110.100	23.450	2.460	20.990
rxn00033	4-hydroxyphenylpyruvate:oxygen oxidoreductase (decarboxylating)	1.2.3.13	OK	(1) O2[0] + (2) p-hydroxyphenylpyruvate[0] => (2) CO2[0] + (2) 4-Hydroxyphenylacetate[0]	-136.560	-159.920	-128.620	31.300	co2;o2	4	9	C;H;O	R00042	R00042	1	1	0	2	1	159.920	23.360	7.940	31.300
rxn07799	2',3,4,4',6'-peptahydroxychalcone 4'-O-glucoside:oxygen oxidoreductase	1.21.3.6	CI:1	(1) O2[0] + (1) PHC 4'-O-glucoside[0] => (1) H2O[0] + (1) Bracteatin 6-O-glucoside[0]	-86.650	-109.980	-89.010	23.330	h2o;o2	4	21	C;H;O	R08009	R08009	1	1	0	7	1	109.980	23.330	2.360	20.970
rxn07798	2',4,4',6'-tetrahydroxychalcone 4'-O-glucoside:oxygen oxidoreductase	1.21.3.6	CI:1	(1) O2[0] + (1) THC 4'-glucoside[0] => (1) H2O[0] + (1) Aureusidin 6-O-glucoside[0]	-86.650	-109.950	-88.340	23.300	h2o;o2	4	21	C;H;O	R08008	R08008	1	1	0	7	1	109.950	23.300	1.690	21.610
rxn23648	glycine/sarcosine N-methyltransferase	2.1.1.156	OK	(2) S-Adenosyl-L-methionine[0] + (1) Glycine[0] => (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) Dimethylglycine[0]	-23.570	-0.320	14.420	37.990	h;sah;sam	5	15	C;H;N;O;S	R10060	R10060	1	1	0	6	0	23.570	23.250	37.990	14.740
rxn40289	(-)-bornyl-diphosphate lyase (decyclizing)		OK	(1) Geranyldiphosphate[0] => (1) (-)-Bornyl diphosphate[0]	-52.660	-75.880	-3.640	72.240		2	10	C;H;O;P	R10509	R10509	1	1	0	2	1	75.880	23.220	49.020	72.240
rxn01469	(+)-Bornyl-diphosphate lyase (decyclizing)	5.5.1.22;5.5.1.8	OK	(1) (+)-Bornyl-diphosphate[0] <= (1) Geranyldiphosphate[0]	52.660	75.880	3.640	72.240		2	10	C;H;O;P	R02007	R02007	1	2	0	2	1	75.880	23.220	49.020	72.240
rxn12147	3D-(3,5/4)-Trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)	3.7.1.-;3.7.1.22	OK	(1) H2O[0] + (1) DKDI[0] <= (1) H+[0] + (1) 5-Deoxy glucuronic acid[0]	-9.440	13.710	-11.420	25.130	h;h2o	4	6	C;H;O	R08603	R08603	1	2	0	1	3	13.710	23.150	1.980	25.130
rxn15804	R08820		CI:2	(1) Betalamic acid[0] + (1) cyclo-Dopa 5-O-glucoside[0] <=> (1) H2O[0] + (1) H+[0] + (1) Betanin[0]	-19.440	3.650	-24.260	27.910	h;h2o	5	24	C;H;N;O	R08820	R08820	1	1	0	8	4	24.260	23.090	4.820	27.910
rxn03709	R05409	1.13.11.-	OK	(1) O2[0] + (1) 3,6-Dichlorocatechol[0] => (2) H+[0] + (1) 2,5-Dichloro-cis,cis-muconate[0]	-94.760	-71.690	-139.010	67.320	h;o2	4	6	C;Cl;H;O	R05409	R05409	1	1	0	1	4	139.010	23.070	44.250	67.320
rxn27401	CYP79A1	1.14.13.41	OK	(1) NADPH[0] + (1) O2[0] + (1) L-Tyrosine[0] => (1) H2O[0] + (1) NADP[0] + (1) N-Hydroxy-L-tyrosine[0]	-90.630	-67.600	-59.480	31.150	h2o;nadp;nadph;o2	6	21	C;H;N;O;P	R00730	R00730	1	13	0	12	4	90.630	23.030	31.150	8.120
rxn15801	R08818		CI:2	(1) Betalamic acid[0] + (1) cyclo-Dopa-glucuronylglucoside[0] <=> (1) H2O[0] + (1) H+[0] + (1) Amaranthin[0]	-19.440	3.590	-24.290	27.880	h;h2o	5	30	C;H;N;O	R08818	R08818	1	1	0	10	4	24.290	23.030	4.850	27.880
rxn00523	L-tyrosine,NADPH:oxygen oxidoreductase (N-hydroxylating)	1.14.13.41	OK	(1) NADPH[0] + (1) O2[0] + (1) L-Tyrosine[0] => (1) H2O[0] + (1) NADP[0] + (1) N-Hydroxy-L-tyrosine[0]	-90.630	-67.600	-59.480	31.150	h2o;nadp;nadph;o2	6	21	C;H;N;O;P	R00730	R00730	1	13	0	12	4	90.630	23.030	31.150	8.120
rxn29938	Tyrosine N-hydroxylase	1.14.13.41	OK	(1) NADPH[0] + (1) O2[0] + (1) L-Tyrosine[0] => (1) H2O[0] + (1) NADP[0] + (1) N-Hydroxy-L-tyrosine[0]	-90.630	-67.600	-59.480	31.150	h2o;nadp;nadph;o2	6	21	C;H;N;O;P	R00730	R00730	1	13	0	12	4	90.630	23.030	31.150	8.120
rxn33232	Tyrosine N-monooxygenase	1.14.13.41	OK	(1) NADPH[0] + (1) O2[0] + (1) L-Tyrosine[0] => (1) H2O[0] + (1) NADP[0] + (1) N-Hydroxy-L-tyrosine[0]	-90.630	-67.600	-59.480	31.150	h2o;nadp;nadph;o2	6	21	C;H;N;O;P	R00730	R00730	1	13	0	12	4	90.630	23.030	31.150	8.120
rxn00121	FAD nucleotidohydrolase	3.6.1.18;3.6.1.9	OK	(1) H2O[0] + (1) FAD[0] => (1) AMP[0] + (1) FMN[0] + (2) H+[0]	-28.370	-5.350	-5.260	23.110	amp;fad;fmn;h;h2o	5	27	C;H;N;O;P	R00160	R00160	1	3	0	12	1	28.370	23.020	23.110	0.090
