rxn_id	Jankowski_2008	Flamholz_2012	Beber_2022	LLM_Opus_4.8
rxn00994	=	=	=	=
rxn00995	>	>	>	>
rxn00996	<	NA	>	?
rxn00997	=	=	=	=
rxn00998	=	=	=	=
rxn00999	>	>	>	>
rxn01000	>	>	>	>
rxn01001	=	=	=	>
rxn01002	=	=	>	=
rxn01003	>	>	>	>
rxn01004	=	NA	=	=
rxn01005	=	=	=	=
rxn01006	NA	NA	=	>
rxn01007	=	>	=	>
rxn01008	=	=	=	=
rxn01009	=	>	=	>
rxn01010	=	=	=	=
rxn01011	=	=	=	=
rxn01012	<	=	=	?
rxn01013	=	=	=	<
rxn01014	>	>	>	>
rxn01015	=	=	=	=
rxn01016	=	=	=	=
rxn01017	=	=	=	>
rxn01018	=	=	=	>
rxn01019	=	=	=	>
rxn01020	=	=	=	<
rxn01021	=	NA	>	>
rxn01022	=	=	=	>
rxn01023	NA	NA	<	<
rxn01024	NA	NA	>	?
rxn01025	>	>	>	>
rxn01026	>	>	>	>
rxn01027	=	=	=	<
rxn01028	=	=	=	<
rxn01029	>	>	>	>
rxn01030	=	NA	<	>
rxn01031	=	<	<	>
rxn01032	=	>	>	>
rxn01033	=	>	>	>
rxn01034	=	>	>	>
rxn01035	>	=	=	>
rxn01036	>	NA	>	>
rxn01037	=	=	=	>
rxn01038	=	=	=	>
rxn01039	=	<	<	?
rxn01040	>	>	NA	>
rxn01041	=	=	=	>
rxn01042	=	=	=	>
rxn01043	=	=	=	=
rxn01044	=	=	=	=
rxn01045	=	=	=	=
rxn01046	>	>	>	>
rxn01047	>	>	NA	>
rxn01048	=	=	=	=
rxn01049	=	=	=	>
rxn01050	>	>	>	>
rxn01051	=	>	>	>
rxn01052	=	=	=	=
rxn01053	=	>	>	>
rxn01054	=	=	=	=
rxn01055	>	NA	<	>
rxn01056	=	=	=	=
rxn01057	=	=	=	=
rxn01058	=	=	=	<
rxn01059	NA	NA	NA	>
rxn01060	NA	NA	<	>
rxn01061	>	>	>	>
rxn01062	=	=	=	<
rxn01063	=	<	<	<
rxn01064	>	>	>	>
rxn01065	=	>	>	>
rxn01066	NA	NA	NA	>
rxn01067	>	>	>	>
rxn01068	=	=	=	>
rxn01069	=	>	>	>
rxn01070	=	=	=	=
rxn01071	>	=	=	>
rxn01072	>	>	>	>
rxn01073	>	NA	>	>
rxn01074	=	=	=	=
rxn01075	=	=	=	=
rxn01076	>	=	=	>
rxn01077	NA	NA	=	>
rxn01078	NA	NA	NA	>
rxn01079	=	=	=	=
rxn01080	=	=	=	=
rxn01081	>	>	>	>
rxn01082	>	>	>	>
rxn01083	=	NA	=	=
rxn01084	NA	NA	NA	>
rxn01085	NA	NA	NA	>
rxn01087	NA	NA	NA	>
rxn01088	NA	NA	NA	>
rxn01089	NA	NA	NA	>
rxn01090	NA	NA	NA	>
rxn01091	NA	NA	NA	>
rxn01092	NA	NA	NA	>
rxn01093	=	NA	<	>
rxn01094	=	>	>	>
rxn01095	>	>	>	>
rxn01096	>	>	>	>
rxn01097	=	=	=	>
rxn01098	>	=	>	>
rxn01099	=	>	>	>
rxn01100	=	=	=	<
rxn01101	=	=	=	<
rxn01102	>	=	=	>
rxn01103	=	>	>	>
rxn01104	=	=	>	>
rxn01105	=	=	=	<
rxn01106	=	=	=	=
rxn01107	=	>	>	>
rxn01108	=	=	=	>
rxn01109	=	=	=	>
rxn01110	>	>	>	>
rxn01111	>	=	=	>
rxn01112	=	=	=	=
rxn01113	=	=	=	=
rxn01114	>	=	=	>
rxn01115	=	=	=	>
rxn01116	=	=	=	=
rxn01117	=	=	=	=
rxn01118	NA	NA	>	>
rxn01119	=	=	=	>
rxn01120	NA	NA	NA	>
rxn01121	>	>	>	>
rxn01122	>	>	>	>
rxn01123	>	=	=	>
rxn01124	=	=	=	=
rxn01125	=	=	=	=
rxn01126	>	>	>	>
rxn01127	=	=	=	=
rxn01128	>	=	=	>
rxn01129	>	=	=	>
rxn01130	=	=	=	=
rxn01131	NA	NA	<	=
rxn01132	=	=	=	=
rxn01133	=	=	=	>
rxn01134	=	=	=	=
rxn01135	>	=	=	>
rxn01136	=	=	=	=
rxn01137	>	>	>	>
rxn01138	=	=	=	=
rxn01139	=	>	>	>
rxn01140	=	>	>	>
rxn01141	>	NA	>	>
rxn01142	>	>	>	>
rxn01143	>	=	=	>
rxn01144	>	=	=	=
rxn01145	=	>	>	>
rxn01146	=	=	=	=
rxn01147	=	=	=	=
rxn01148	=	=	=	>
rxn01149	=	=	=	=
rxn01150	=	=	=	=
rxn01151	=	=	=	=
rxn01152	=	=	=	=
rxn01153	>	>	>	>
rxn01154	=	=	=	=
rxn01155	NA	NA	NA	>
rxn01156	=	=	=	=
rxn01157	=	=	=	>
rxn01158	=	=	=	>
rxn01159	=	=	=	>
rxn01160	=	=	=	>
rxn01161	=	=	=	>
rxn01162	=	>	>	>
rxn01163	NA	NA	<	>
rxn01164	>	NA	=	>
rxn01165	>	NA	=	>
rxn01166	>	NA	=	>
rxn01167	>	NA	=	>
rxn01168	>	=	=	>
rxn01169	>	=	=	>
rxn01170	>	NA	<	>
rxn01171	=	=	=	=
rxn01172	=	=	>	>
rxn01173	=	=	>	<
rxn01174	=	=	=	=
rxn01175	NA	NA	=	<
rxn01176	=	=	=	=
rxn01177	<	NA	>	?
rxn01178	NA	NA	NA	>
rxn01179	=	NA	>	>
rxn01180	>	>	>	>
rxn01181	=	=	=	>
rxn01182	>	=	=	>
rxn01183	=	=	=	>
rxn01184	=	>	>	=
rxn01185	>	NA	>	=
rxn01186	=	=	>	=
rxn01187	>	>	>	>
rxn01188	>	>	>	>
rxn01189	>	>	>	>
rxn01190	>	>	>	>
rxn01191	>	>	>	>
rxn01192	>	>	>	>
rxn01193	>	>	>	>
rxn01194	=	>	>	>
rxn01195	=	>	=	>
rxn01196	=	>	=	>
rxn01197	>	NA	>	>
rxn01198	>	>	NA	>
rxn01199	>	=	=	>
rxn01200	=	=	=	=
rxn01201	=	=	=	=
rxn01202	=	=	=	=
rxn01203	<	=	=	=
rxn01204	=	=	=	>
rxn01205	>	>	>	>
rxn01206	NA	NA	>	=
rxn01207	=	=	=	>
rxn01208	<	<	<	?
rxn01209	=	<	<	>
rxn01210	=	=	=	>
rxn01211	=	=	=	=
rxn01212	>	>	>	>
rxn01213	>	>	>	>
rxn01214	>	>	>	>
rxn01215	NA	NA	NA	>
rxn01216	>	>	>	>
rxn01217	>	>	>	>
rxn01218	=	>	>	>
rxn01219	=	=	=	=
rxn01220	>	=	=	>
rxn01221	>	>	>	>
rxn01222	>	>	>	>
rxn01223	=	=	=	>
rxn01224	>	>	>	>
rxn01225	>	NA	<	>
rxn01226	=	=	=	>
rxn01228	=	>	>	?
rxn01229	=	NA	=	>
rxn01230	NA	NA	>	>
rxn01231	=	>	>	>
rxn01232	=	=	=	=
rxn01233	=	=	=	=
rxn01234	NA	NA	NA	>
rxn01235	<	<	NA	?
rxn01236	=	=	=	=
rxn01237	<	<	<	?
rxn01238	>	NA	>	>
rxn01239	=	=	=	=
rxn01240	>	>	>	>
rxn01241	=	=	=	=
rxn01242	=	=	=	>
rxn01243	=	NA	=	>
rxn01244	=	NA	=	>
rxn01245	=	=	=	>
rxn01246	>	>	>	>
rxn01247	=	>	>	>
rxn01248	=	=	=	>
rxn01249	=	=	=	=
rxn01250	>	NA	NA	>
rxn01251	>	>	>	>
rxn01252	>	>	>	>
rxn01253	=	=	=	=
rxn01254	=	=	=	=
rxn01255	=	>	>	>
rxn01256	>	>	>	>
rxn01257	=	=	=	>
rxn01258	=	=	=	=
rxn01259	=	=	=	>
rxn01261	=	=	=	=
rxn01262	=	NA	<	>
rxn01263	=	=	=	>
rxn01264	=	<	=	>
rxn01265	=	=	=	>
rxn01266	>	>	NA	?
rxn01267	=	<	<	?
rxn01268	>	=	=	>
rxn01269	>	=	=	>
rxn01270	=	=	=	=
rxn01271	>	>	>	>
rxn01272	>	>	NA	>
rxn01273	=	>	>	>
rxn01274	>	>	>	>
rxn01275	>	=	=	>
rxn01276	=	=	=	=
rxn01277	=	=	=	=
rxn01278	=	=	=	=
rxn01279	=	=	=	>
rxn01280	=	=	=	=
rxn01281	=	=	=	<
rxn01282	=	>	>	>
rxn01283	=	<	<	?
rxn01284	=	<	<	=
rxn01285	>	>	>	>
rxn01286	=	>	>	>
rxn01287	>	=	=	>
rxn01288	=	=	=	>
rxn01289	=	=	=	>
rxn01290	=	=	=	=
rxn01291	=	=	=	=
rxn01292	=	=	=	=
rxn01293	=	=	=	=
rxn01294	>	>	=	>
rxn01295	=	=	=	=
rxn01296	NA	NA	<	=
rxn01297	=	=	=	>
rxn01298	>	>	>	>
rxn01299	=	=	=	>
rxn01300	>	=	>	>
rxn01301	=	=	=	=
rxn01302	=	=	=	<
rxn01303	=	=	=	>
rxn01304	=	=	=	>
rxn01305	=	=	=	>
rxn01306	=	=	=	>
rxn01307	=	=	=	>
rxn01308	=	=	=	=
rxn01310	=	=	=	=
rxn01313	=	NA	<	>
rxn01314	=	NA	<	>
rxn01315	>	NA	=	>
rxn01316	=	<	<	<
rxn01317	=	>	>	>
rxn01318	=	NA	=	>
rxn01319	=	NA	=	>
rxn01320	=	NA	=	>
rxn01321	NA	NA	NA	>
rxn01322	=	=	=	=
rxn01323	=	=	=	<
rxn01324	=	NA	=	<
rxn01325	>	NA	=	>
rxn01326	>	NA	=	>
rxn01327	>	NA	=	>
rxn01328	=	=	=	=
rxn01329	=	=	=	=
rxn01331	=	>	>	>
rxn01332	=	>	>	>
rxn01333	=	=	=	=
rxn01334	=	=	=	=
rxn01336	=	=	=	=
rxn01337	=	=	=	>
rxn01338	=	=	=	=
rxn01339	=	=	=	=
rxn01340	>	>	>	>
rxn01341	=	=	=	>
rxn01342	>	>	NA	>
rxn01343	>	=	=	>
rxn01344	>	=	=	>
rxn01345	=	>	>	>
rxn01346	>	=	=	>
rxn01347	>	=	=	>
rxn01348	>	=	=	>
rxn01349	<	NA	=	=
rxn01350	>	>	>	>
rxn01351	>	>	>	>
rxn01352	NA	NA	>	>
rxn01353	=	=	=	=
rxn01354	=	=	=	<
rxn01355	=	=	=	=
rxn01356	=	>	=	>
rxn01357	>	NA	>	>
rxn01358	=	=	=	=
rxn01359	=	=	=	=
rxn01360	>	>	>	>
rxn01361	=	=	=	=
rxn01362	<	=	=	<
rxn01363	=	=	=	=
rxn01364	>	>	>	>
rxn01365	=	=	=	>
rxn01366	=	=	=	=
rxn01367	=	>	>	>
rxn01368	>	>	>	>
rxn01369	>	>	>	>
rxn01370	>	=	=	>
rxn01371	=	=	=	=
rxn01372	>	>	>	>
rxn01373	=	NA	=	>
rxn01374	=	=	=	>
rxn01375	>	>	>	>
rxn01376	=	>	>	>
rxn01377	=	NA	<	>
rxn01378	=	=	=	>
rxn01379	=	=	=	>
rxn01380	=	=	=	>
rxn01381	NA	NA	NA	>
rxn01382	NA	NA	NA	>
rxn01383	=	<	=	=
rxn01385	=	=	=	=
rxn01386	=	=	=	=
rxn01387	=	=	=	=
rxn01388	=	=	=	=
rxn01389	>	=	=	>
rxn01390	>	=	=	>
rxn01391	=	=	=	=
rxn01392	=	=	=	=
rxn01393	=	=	=	>
rxn01394	=	=	=	=
rxn01395	=	>	>	>
rxn01396	>	=	=	>
rxn01397	>	>	>	>
rxn01398	=	<	<	<
rxn01399	=	=	=	>
rxn01400	>	>	NA	<
rxn01401	>	>	>	>
rxn01402	=	>	>	>
rxn01403	=	NA	=	>
rxn01404	=	NA	=	=
rxn01405	=	=	=	>
rxn01406	=	NA	=	>
rxn01407	=	=	=	=
rxn01408	=	>	>	>
rxn01409	=	=	=	=
rxn01410	=	=	=	=
rxn01411	>	=	=	>
rxn01412	=	=	=	<
rxn01413	=	=	=	>
rxn01414	>	NA	<	>
rxn01415	>	NA	>	>
rxn01416	NA	NA	NA	>
rxn01417	=	=	=	=
rxn01418	=	=	=	>
rxn01419	=	=	=	>
rxn01420	>	>	=	>
rxn01421	<	<	<	?
rxn01422	<	<	<	<
rxn01423	=	=	=	=
rxn01424	NA	NA	=	>
rxn01425	=	=	=	<
rxn01426	=	NA	=	>
rxn01427	>	=	=	>
rxn01428	=	=	=	>
rxn01429	=	=	=	=
rxn01430	=	=	=	>
rxn01431	=	=	=	=
rxn01432	NA	NA	NA	>
rxn01433	NA	NA	NA	>
rxn01434	>	=	=	>
rxn01435	=	=	=	=
rxn01436	=	=	=	>
rxn01437	=	>	>	>
rxn01438	>	>	>	>
rxn01439	>	=	=	>
rxn01440	>	>	>	>
rxn01441	>	NA	<	>
rxn01442	>	=	=	>
rxn01443	>	=	=	>
rxn01444	=	=	=	>
rxn01445	=	>	>	>
rxn01446	=	=	=	=
rxn01447	=	=	=	=
rxn01448	>	NA	=	>
rxn01449	>	NA	=	>
rxn01450	=	=	=	>
rxn01451	=	=	=	=
rxn01452	=	=	=	=
rxn01453	=	=	=	=
rxn01454	=	=	=	<
rxn01455	>	=	=	>
rxn01456	=	>	>	>
rxn01457	=	=	=	=
rxn01458	<	<	<	<
rxn01459	=	>	>	>
rxn01460	=	<	<	<
rxn01461	=	<	<	>
rxn01462	=	>	>	>
rxn01463	>	NA	=	>
rxn01464	=	NA	=	>
rxn01465	=	=	=	<
rxn01466	>	>	>	>
rxn01467	NA	NA	>	>
rxn01468	>	NA	>	>
rxn01469	<	NA	<	>
rxn01470	<	NA	NA	>
rxn01471	>	>	>	>
rxn01472	>	>	>	>
rxn01473	>	>	>	>
rxn01474	=	=	=	=
rxn01475	=	=	=	=
rxn01476	=	>	>	>
rxn01477	>	>	>	>
rxn01478	=	NA	=	>
rxn01479	=	=	=	>
rxn01480	=	=	=	>
rxn01481	=	=	=	=
rxn01482	=	=	=	=
rxn01483	=	=	=	>
rxn01484	=	=	>	>
rxn01485	=	=	=	=
rxn01486	>	>	>	>
rxn01487	>	>	>	>
rxn01488	NA	NA	>	>
rxn01489	>	>	>	>
rxn01490	>	NA	>	>
rxn01491	=	>	>	>
rxn01492	>	=	=	>
rxn01494	>	>	>	>
rxn01495	>	>	>	>
rxn01496	=	=	=	=
rxn01497	>	>	>	>
rxn01498	=	=	=	>
rxn01499	=	>	>	>
rxn01500	=	=	=	<
rxn01501	=	=	=	<
rxn01502	=	>	>	>
rxn01503	=	=	=	=
rxn01504	=	=	=	=
rxn01505	=	=	=	=
rxn01506	=	=	=	=
rxn01507	=	>	>	>
rxn01508	=	=	=	>
rxn01509	=	=	=	>
rxn01510	>	=	=	>
rxn01511	>	>	>	>
rxn01512	=	=	=	=
rxn01513	=	=	=	>
rxn01514	>	>	>	>
rxn01515	>	=	=	>
rxn01516	>	=	=	>
rxn01517	=	=	=	>
rxn01518	>	=	=	>
rxn01519	>	>	>	>
rxn01520	>	>	>	>
rxn01521	=	>	>	>
rxn01522	>	=	=	>
rxn01523	>	NA	>	>
rxn01524	>	>	>	>
rxn01525	=	NA	=	>
rxn01526	<	NA	NA	>
rxn01527	=	=	=	>
rxn01528	=	NA	=	>
rxn01529	=	>	>	>
rxn01530	=	=	=	=
rxn01531	>	>	>	>
rxn01532	=	=	=	=
rxn01533	NA	NA	NA	>
rxn01534	NA	NA	NA	?
rxn01535	>	>	NA	?
rxn01536	>	>	>	>
rxn01537	=	<	<	>
rxn01538	=	<	<	>
rxn01539	=	<	<	>
rxn01540	>	=	=	>
rxn01541	=	=	=	>
rxn01542	NA	=	=	>
rxn01543	>	=	=	?
rxn01544	=	=	=	<
rxn01545	=	=	=	>
rxn01546	=	NA	=	>
rxn01547	>	NA	<	>
rxn01548	=	=	=	=
rxn01549	=	>	>	>
rxn01550	>	>	>	>
rxn01551	=	=	=	>
rxn01552	=	=	=	>
rxn01553	>	=	=	>
rxn01554	=	NA	=	>
rxn01555	>	NA	>	>
rxn01556	=	NA	<	>
rxn01557	>	NA	<	>
rxn01558	>	NA	>	>
rxn01559	>	NA	>	>
rxn01560	=	=	>	>
rxn01561	=	=	=	>
rxn01562	=	NA	>	>
rxn01563	=	NA	=	>
rxn01564	>	>	>	>
rxn01565	=	NA	=	>
rxn01566	=	=	=	=
rxn01567	>	>	>	>
rxn01568	=	=	=	>
rxn01569	NA	NA	NA	>
rxn01570	=	=	=	>
rxn01571	>	=	=	>
rxn01572	=	NA	=	=
rxn01573	=	=	=	=
rxn01574	>	>	>	>
rxn01575	=	=	=	=
rxn01577	=	=	=	=
rxn01578	=	=	=	=
rxn01579	=	=	=	=
rxn01580	>	>	>	>
rxn01581	>	<	=	>
rxn01582	NA	NA	NA	=
rxn01583	=	=	=	<
rxn01584	NA	NA	NA	=
rxn01585	>	>	>	>
rxn01586	=	=	=	>
rxn01587	=	=	=	>
rxn01588	=	=	=	>
rxn01589	=	=	=	>
rxn01590	>	=	=	>
rxn01591	<	<	NA	>
rxn01592	<	<	NA	>
rxn01593	=	=	=	>
rxn01594	=	NA	<	>
rxn01595	=	=	=	>
rxn01596	=	>	>	>
rxn01597	=	=	=	=
rxn01598	>	>	>	>
rxn01599	=	>	>	=
rxn01600	>	>	>	>
rxn01601	=	=	=	<
rxn01602	=	=	=	>
rxn01603	=	=	=	>
rxn01604	=	=	=	>
rxn01605	>	>	>	>
rxn01606	=	=	=	=
rxn01607	>	=	=	>
rxn01608	=	NA	=	<
rxn01609	=	NA	=	<
rxn01610	=	>	>	>
rxn01611	>	>	>	>
rxn01612	>	>	>	>
rxn01613	>	=	=	>
rxn01614	=	=	=	>
rxn01615	=	=	=	=
rxn01617	=	=	=	=
rxn01618	=	=	=	>
rxn01619	=	=	=	>
rxn01620	=	=	=	=
rxn01621	=	=	=	=
rxn01622	NA	NA	<	>
rxn01623	NA	NA	<	>
rxn01624	NA	NA	>	>
rxn01625	NA	<	<	>
rxn01626	>	=	=	>
rxn01627	>	>	>	>
rxn01628	=	=	=	=
rxn01629	=	=	=	=
rxn01630	>	>	>	>
rxn01631	=	=	=	=
rxn01632	=	=	=	>
rxn01633	>	>	>	>
rxn01634	>	>	>	>
rxn01635	=	=	=	>
rxn01636	=	=	=	>
rxn01637	=	=	=	=
rxn01638	=	=	=	>
rxn01639	<	NA	>	>
rxn01640	=	NA	>	>
rxn01641	=	=	=	>
rxn01642	>	NA	=	>
rxn01643	=	=	=	<
rxn01644	>	>	>	>
rxn01645	=	=	=	=
rxn01646	=	=	=	=
rxn01647	=	=	=	=
rxn01648	=	=	=	=
rxn01649	=	=	=	=
rxn01650	=	NA	=	=
rxn01652	=	<	<	=
rxn01653	=	>	>	>
rxn01654	=	NA	>	>
rxn01655	=	=	=	?
rxn01656	NA	NA	>	>
rxn01657	>	>	>	>
rxn01658	>	NA	>	>
rxn01659	>	>	NA	>
rxn01660	=	=	=	?
rxn01661	>	NA	>	>
rxn01662	=	NA	=	>
rxn01663	=	NA	=	<
rxn01664	<	NA	<	<
rxn01665	=	=	=	=
rxn01666	NA	NA	NA	>
rxn01667	NA	NA	NA	<
rxn01668	NA	NA	NA	>
rxn01669	=	=	=	>
rxn01670	=	=	=	>
rxn01671	=	=	>	>
rxn01672	>	>	>	>
rxn01673	=	=	=	>
rxn01674	>	=	=	>
rxn01675	=	=	=	>
rxn01676	=	=	=	=
rxn01677	>	>	>	>
rxn01678	=	=	=	>
rxn01679	>	=	=	=
rxn01680	>	>	>	>
rxn01681	>	>	NA	>
rxn01682	=	=	=	=
rxn01683	=	=	=	>
rxn01684	=	=	=	=
rxn01685	=	=	=	=
rxn01686	=	=	=	=
rxn01687	=	=	=	=
rxn01688	=	=	=	=
rxn01689	=	=	=	=
rxn01690	=	NA	>	>
rxn01691	<	NA	<	?
rxn01692	=	=	=	=
rxn01693	=	=	=	=
rxn01694	>	>	>	>
rxn01695	>	>	>	>
rxn01696	>	>	>	>
rxn01697	=	>	>	>
rxn01698	=	NA	>	>
rxn01699	>	NA	>	>
rxn01700	>	NA	>	>
rxn01701	=	>	>	>
rxn01702	=	=	=	>
rxn01703	=	=	=	>
rxn01704	=	>	>	>
rxn01705	>	=	=	>
rxn01706	>	=	=	?
rxn01707	>	>	>	>
rxn01708	=	=	=	>
rxn01709	>	>	>	>
rxn01710	=	=	=	=
rxn01711	=	NA	=	>
rxn01712	=	NA	=	>
rxn01713	=	=	=	=
rxn01714	=	>	>	>
rxn01715	>	>	>	>
rxn01716	>	>	>	>
rxn01717	=	NA	=	>
rxn01718	=	=	=	>
rxn01719	=	=	=	>
rxn01720	=	>	>	>
rxn01721	=	NA	=	>
rxn01722	=	=	=	<
rxn01723	=	=	=	<
rxn01724	>	>	>	>
rxn01725	=	=	=	=
rxn01726	=	=	=	=
rxn01727	>	>	>	>
rxn01728	=	>	>	>
rxn01729	=	>	>	>
rxn01730	=	=	=	=
rxn01731	=	=	=	>
rxn01732	=	=	=	=
rxn01733	=	=	=	=
rxn01734	=	=	=	=
rxn01735	NA	=	=	>
rxn01736	NA	NA	NA	?
rxn01737	=	>	>	>
rxn01738	=	=	=	>
rxn01739	>	=	=	>
rxn01740	=	=	=	=
rxn01741	=	=	=	=
rxn01742	>	>	>	>
rxn01743	=	=	=	>
rxn01744	>	>	>	>
rxn01745	=	<	<	=
rxn01746	=	=	=	>
rxn01747	=	=	=	>
rxn01748	=	>	>	>
rxn01750	>	NA	>	>
rxn01751	>	=	>	>
rxn01752	=	>	>	>
rxn01753	>	>	>	>
rxn01754	>	=	=	>
rxn01755	=	=	=	=
rxn01756	NA	NA	NA	>
rxn01757	=	=	=	=
rxn01758	NA	NA	<	?
rxn01759	>	NA	NA	?
rxn01760	<	NA	>	>
rxn01761	=	=	=	=
rxn01762	=	=	=	=
rxn01763	>	=	=	>
rxn01764	=	=	=	=
rxn01765	>	>	>	>
rxn01766	>	NA	NA	>
rxn01767	>	>	>	>
rxn01768	NA	NA	>	>
rxn01769	<	NA	<	=
rxn01770	=	>	>	>
rxn01771	>	>	>	>
rxn01772	=	=	=	>
rxn01773	=	=	=	>
rxn01774	=	=	=	>
rxn01775	=	=	=	=
rxn01776	=	=	=	>
rxn01777	=	=	=	=
rxn01778	>	>	>	>
rxn01779	=	>	>	>
rxn01780	=	=	=	=
rxn01781	=	=	=	=
rxn01782	<	<	<	<
rxn01783	=	=	=	>
rxn01784	NA	>	>	>
rxn01785	NA	NA	>	>
rxn01786	>	>	>	>
rxn01787	>	>	>	>
rxn01788	>	>	>	>
rxn01789	=	=	=	=
rxn01790	=	=	=	<
rxn01791	>	=	=	>
rxn01792	=	=	=	>
rxn01793	=	=	=	=
rxn01794	=	=	=	=
rxn01795	=	=	=	>
rxn01796	NA	NA	NA	?
rxn01797	=	=	=	>
rxn01798	=	=	=	>
rxn01799	=	=	=	=
rxn01800	>	>	>	>
rxn01801	>	>	>	>
rxn01802	=	=	=	>
rxn01803	=	>	=	>
rxn01804	=	=	=	=
rxn01805	=	=	=	=
rxn01806	NA	NA	>	>
rxn01807	>	=	=	>
rxn01808	=	<	<	>
rxn01809	=	=	=	?
rxn01810	=	=	=	?
rxn01811	>	>	>	>
rxn01812	=	=	=	>
rxn01813	NA	NA	>	>
rxn01814	>	>	>	>
rxn01815	=	=	=	=
rxn01816	=	<	<	<
rxn01817	=	=	=	>
rxn01818	>	>	>	>
rxn01819	>	>	>	>
rxn01820	>	>	>	>
rxn01821	>	>	>	>
rxn01822	>	>	>	>
rxn01823	>	>	>	>
rxn01824	>	>	NA	?
rxn01825	>	>	>	>
rxn01826	>	>	>	>
rxn01827	>	>	>	>
rxn01828	>	>	>	>
rxn01829	>	=	>	>
rxn01830	=	>	>	>
rxn01831	=	=	=	>
rxn01832	=	=	=	>
rxn01833	>	>	>	>
rxn01834	=	=	=	<
rxn01835	=	=	=	=
rxn01836	>	>	>	>
rxn01837	=	NA	=	>
rxn01838	=	NA	=	>
rxn01839	>	NA	>	>
rxn01840	=	NA	>	>
rxn01841	=	NA	>	>
rxn01842	>	NA	=	>
rxn01843	=	NA	>	>
rxn01844	NA	NA	NA	>
rxn01845	NA	NA	NA	>
rxn01846	=	=	=	=
rxn01847	=	<	<	=
rxn01848	=	=	=	=
rxn01849	=	=	=	>
rxn01850	=	=	=	=
rxn01851	=	>	>	>
rxn01852	>	>	>	>
rxn01853	=	NA	>	>
rxn01854	=	NA	>	>
rxn01855	=	=	=	=
rxn01856	>	>	>	>
rxn01857	=	=	=	=
rxn01858	>	>	>	>
rxn01859	=	=	=	=
rxn01860	=	NA	>	>
rxn01861	<	<	<	<
rxn01862	<	<	<	<
rxn01863	>	>	>	>
rxn01864	>	>	>	>
rxn01865	>	NA	<	>
rxn01866	>	NA	<	>
rxn01867	=	>	>	>
rxn01868	=	>	>	>
rxn01869	>	>	>	>
rxn01870	=	=	=	=
rxn01871	=	=	=	=
rxn01872	=	NA	=	=
rxn01873	NA	NA	=	=
rxn01874	=	=	=	>
rxn01875	=	NA	=	>
rxn01876	>	NA	=	>
rxn01877	NA	=	=	=
rxn01878	=	=	=	>
rxn01879	=	=	=	=
rxn01880	=	=	=	>
rxn01881	=	=	=	<
rxn01882	>	>	>	>
rxn01883	=	>	>	>
rxn01884	>	>	>	>
rxn01885	NA	NA	>	>
rxn01886	>	NA	>	>
rxn01887	=	=	=	<
rxn01888	=	>	>	>
rxn01889	=	=	=	>
rxn01890	NA	NA	NA	>
rxn01891	NA	NA	NA	>
rxn01892	NA	NA	NA	>
rxn01893	>	=	=	>
rxn01894	=	>	>	>
rxn01895	<	<	<	>
rxn01896	<	<	<	<
rxn01897	<	NA	NA	>
rxn01898	>	>	>	>
rxn01900	=	=	=	<
rxn01901	=	=	=	<
rxn01902	=	=	=	=
rxn01903	>	>	>	>
rxn01904	>	=	=	>
rxn01905	NA	=	=	>
rxn01906	NA	=	=	=
rxn01907	=	NA	>	>
rxn01908	=	NA	>	>
rxn01909	=	=	=	=
rxn01910	=	>	=	>
rxn01911	=	=	=	=
rxn01912	=	=	=	=
rxn01913	=	=	=	=
rxn01914	=	NA	=	>
rxn01915	<	<	NA	=
rxn01916	>	NA	>	>
rxn01917	=	=	=	=
rxn01918	=	>	>	>
rxn01919	>	>	>	>
rxn01920	<	<	<	?
rxn01921	>	=	=	>
rxn01922	=	=	=	=
rxn01923	>	>	>	>
rxn01924	=	<	<	>
rxn01925	=	NA	=	=
rxn01926	>	=	=	?
rxn01927	>	>	>	>
rxn01928	>	NA	>	>
rxn01929	>	NA	=	>
rxn01930	>	>	>	>
rxn01931	=	>	=	>
rxn01932	>	NA	>	>
rxn01933	>	>	>	>
rxn01934	>	>	>	>
rxn01935	NA	NA	<	=
rxn01936	>	>	>	>
rxn01937	=	>	>	>
rxn01938	=	=	=	=
rxn01939	=	=	=	=
rxn01940	>	>	NA	>
rxn01941	=	=	=	>
rxn01942	=	=	=	=
rxn01943	=	>	>	>
rxn01944	=	>	>	>
rxn01945	>	>	>	>
rxn01946	>	=	=	>
rxn01947	=	=	=	=
rxn01948	=	>	>	>
rxn01949	>	NA	>	>
rxn01951	>	=	=	>
rxn01952	=	<	<	?
rxn01953	=	<	<	<
rxn01954	>	NA	>	>
rxn01955	=	NA	=	>
rxn01956	>	=	=	>
rxn01957	>	>	>	>
rxn01958	>	>	NA	=
rxn01959	=	>	>	>
rxn01960	NA	NA	>	>
rxn01961	=	>	>	>
rxn01962	>	>	>	>
rxn01963	<	NA	NA	>
rxn01964	=	=	=	>
rxn01965	>	>	>	>
rxn01966	=	=	=	=
rxn01967	=	=	=	=
rxn01968	=	=	=	=
rxn01969	=	=	>	>
rxn01971	>	=	=	>
rxn01972	=	=	=	>
rxn01973	=	=	=	>
rxn01974	=	=	=	=
rxn01975	=	=	=	>
rxn01977	=	=	=	=
rxn01979	=	=	=	>
rxn01980	<	NA	=	<
rxn01981	=	>	>	>
rxn01982	NA	NA	NA	<
rxn01983	NA	NA	NA	>
rxn01985	=	=	=	=
