model_id,n_metabolites,n_reactions,n_genes,biomass_rxn,n_exchanges_total,n_exchanges_open,status,growth_flux,grows,error
GCF_000013545.1,118,111,90,DM_atp_c0,24,17,optimal,3.9999999999999982,True,
GCF_000013565.1,161,178,192,DM_atp_c0,26,19,optimal,7.2403846153846185,True,
GCF_000013425.1,148,173,153,DM_atp_c0,26,19,optimal,12.249999999999995,True,
GCF_000013445.1,125,105,130,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000013465.1,148,173,155,DM_atp_c0,26,19,optimal,12.249999999999995,True,
GCF_000013485.1,117,112,82,DM_atp_c0,24,17,optimal,4.0000000000000036,True,
GCF_000013345.1,150,159,173,DM_atp_c0,24,17,optimal,5.249999999999999,True,
GCF_000013365.1,167,193,225,DM_atp_c0,25,18,optimal,8.375000000000007,True,
GCF_000013385.1,160,175,220,DM_atp_c0,26,19,optimal,11.465909090909072,True,
GCF_000013405.1,142,131,142,DM_atp_c0,22,15,optimal,4.3749999999999964,True,
GCF_000013665.1,157,167,164,DM_atp_c0,27,20,optimal,6.875000000000004,True,
GCF_000013685.1,163,180,236,DM_atp_c0,25,16,optimal,6.499999999999999,True,
GCF_000013705.1,149,146,149,DM_atp_c0,25,18,optimal,7.708333333333336,True,
GCF_000013725.1,112,92,89,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000013265.1,180,212,296,DM_atp_c0,32,21,optimal,17.124999999999996,True,
GCF_000013285.1,128,129,107,DM_atp_c0,26,19,optimal,7.750000000000004,True,
GCF_000013305.1,180,213,283,DM_atp_c0,32,21,optimal,17.124999999999993,True,
GCF_000013325.1,153,168,199,DM_atp_c0,25,18,optimal,9.656250000000005,True,
GCF_000014345.1,93,76,56,DM_atp_c0,19,12,optimal,1.4999999999999993,True,
GCF_000014365.1,114,106,95,DM_atp_c0,23,16,optimal,3.9999999999999973,True,
GCF_000014385.1,116,118,100,DM_atp_c0,23,16,optimal,4.500000000000002,True,
GCF_000014405.1,104,100,72,DM_atp_c0,24,17,optimal,0.9999999999999988,True,
GCF_000013825.1,169,191,204,DM_atp_c0,28,19,optimal,14.874999999999998,True,
GCF_000013865.1,161,177,245,DM_atp_c0,26,19,optimal,6.375000000000019,True,
GCF_000013885.1,160,173,182,DM_atp_c0,24,17,optimal,8.412500000000025,True,
GCF_000013905.1,153,165,163,DM_atp_c0,25,18,optimal,7.2159090909090935,True,
GCF_000014425.1,108,106,69,DM_atp_c0,24,17,optimal,3.999999999999996,True,
GCF_000014445.1,113,107,94,DM_atp_c0,23,16,optimal,4.5,True,
GCF_000014465.1,126,124,104,DM_atp_c0,23,16,optimal,6.499999999999998,True,
GCF_000014485.1,115,105,83,DM_atp_c0,22,15,optimal,2.999999999999999,True,
GCF_000013745.1,170,194,255,DM_atp_c0,28,19,optimal,9.825000000000001,True,
GCF_000013765.1,158,178,162,DM_atp_c0,26,19,optimal,8.499999999999995,True,
GCF_000013785.1,166,188,237,DM_atp_c0,28,21,optimal,11.812500000000004,True,
GCF_000013805.1,169,191,204,DM_atp_c0,28,19,optimal,14.874999999999998,True,
GCF_000014005.1,147,162,191,DM_atp_c0,25,18,optimal,7.500000000000003,True,
GCF_000014025.1,136,138,122,DM_atp_c0,26,19,optimal,7.375000000000001,True,
GCF_000014045.1,166,188,201,DM_atp_c0,26,19,optimal,11.017857142857139,True,
GCF_000014065.1,151,160,191,DM_atp_c0,23,16,optimal,4.249999999999993,True,
GCF_000014085.1,169,199,246,DM_atp_c0,28,21,optimal,12.875,True,
GCF_000014105.1,138,139,120,DM_atp_c0,23,16,optimal,6.250000000000002,True,
GCF_000014125.1,128,119,109,DM_atp_c0,25,18,optimal,1.0000000000000002,True,
GCF_000014145.1,146,145,147,DM_atp_c0,25,18,optimal,5.25,True,
GCF_000013925.1,155,167,208,DM_atp_c0,24,17,optimal,1.8365384615384601,True,
GCF_000013945.1,133,123,127,DM_atp_c0,23,16,optimal,6.791666666666671,True,
GCF_000013965.1,133,123,126,DM_atp_c0,23,16,optimal,6.791666666666671,True,
GCF_000013985.1,153,174,190,DM_atp_c0,26,19,optimal,8.375000000000009,True,
GCF_000013585.1,175,206,250,DM_atp_c0,31,20,optimal,16.125,True,
GCF_000013605.1,167,192,243,DM_atp_c0,28,19,optimal,12.017857142857139,True,
GCF_000013625.1,147,165,154,DM_atp_c0,27,20,optimal,6.312500000000004,True,
GCF_000013645.1,177,203,383,DM_atp_c0,28,21,optimal,14.8125,True,
GCF_000014245.1,164,190,235,DM_atp_c0,25,18,optimal,7.3750000000000036,True,
GCF_000014265.1,135,139,131,DM_atp_c0,26,19,optimal,3.749999999999999,True,
GCF_000014285.1,150,159,143,DM_atp_c0,26,19,optimal,8.028846153846155,True,
GCF_000014285.2,152,162,147,DM_atp_c0,26,19,optimal,8.028846153846152,True,
GCF_000014165.1,163,188,270,DM_atp_c0,26,19,optimal,12.46590909090909,True,
GCF_000014185.1,147,150,180,DM_atp_c0,25,18,optimal,2.374999999999999,True,
GCF_000014205.1,116,111,90,DM_atp_c0,22,15,optimal,4.0,True,
GCF_000014225.1,165,184,192,DM_atp_c0,26,19,optimal,9.124999999999982,True,
GCF_000014505.1,113,114,82,DM_atp_c0,26,19,optimal,7.000000000000007,True,
GCF_000014525.1,131,132,133,DM_atp_c0,24,17,optimal,8.0,True,
GCF_000014545.1,132,123,108,DM_atp_c0,24,17,optimal,8.000000000000002,True,
GCF_000014565.1,168,197,401,DM_atp_c0,28,21,optimal,13.437499999999954,True,
GCF_000014585.1,132,126,100,DM_atp_c0,26,19,optimal,1.0227272727272732,True,
GCF_000014605.1,131,133,117,DM_atp_c0,23,16,optimal,5.416666666666668,True,
GCF_000014625.1,168,204,260,DM_atp_c0,28,21,optimal,14.437499999999988,True,
GCF_000014645.1,137,142,126,DM_atp_c0,24,17,optimal,5.416666666666667,True,
GCF_000014665.1,169,188,201,DM_atp_c0,31,20,optimal,10.000000000000005,True,
GCF_000014685.1,169,190,202,DM_atp_c0,31,20,optimal,10.000000000000004,True,
GCF_000014705.1,169,188,204,DM_atp_c0,31,20,optimal,11.250000000000004,True,
GCF_000014725.1,124,110,114,DM_atp_c0,21,14,optimal,1.0000000000000013,True,
GCF_000014745.1,154,158,156,DM_atp_c0,25,18,optimal,5.374999999999999,True,
GCF_000014765.1,145,149,142,DM_atp_c0,23,16,optimal,7.25,True,
GCF_000014785.1,159,171,192,DM_atp_c0,27,20,optimal,8.375000000000002,True,
GCF_000014805.1,174,195,239,DM_atp_c0,29,20,optimal,14.937500000000007,True,
GCF_000014905.1,160,183,248,DM_atp_c0,28,21,optimal,10.874999999999996,True,
GCF_000014925.1,153,176,210,DM_atp_c0,27,20,optimal,7.906249999999997,True,
GCF_000014945.1,119,93,87,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000014965.1,163,161,239,DM_atp_c0,25,18,optimal,8.749999999999998,True,
GCF_000015645.1,118,105,78,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000015665.1,116,103,75,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000015685.1,113,102,81,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000015705.1,117,108,90,DM_atp_c0,24,17,optimal,0.0,False,
GCF_000015065.1,164,190,215,DM_atp_c0,29,22,optimal,16.12499999999999,True,
GCF_000015085.1,125,120,107,DM_atp_c0,25,18,optimal,2.125000000000003,True,
GCF_000015105.1,127,111,94,DM_atp_c0,23,16,optimal,0.0,False,
GCF_000015125.1,131,126,125,DM_atp_c0,23,16,optimal,5.249999999999997,True,
GCF_000014825.1,161,185,233,DM_atp_c0,24,17,optimal,8.875000000000007,True,
GCF_000014845.1,180,212,299,DM_atp_c0,32,21,optimal,17.124999999999996,True,
GCF_000014865.1,148,145,162,DM_atp_c0,25,18,optimal,4.958333333333331,True,
GCF_000014885.1,169,191,209,DM_atp_c0,31,20,optimal,11.318181818181834,True,
GCF_000015145.1,104,94,78,DM_atp_c0,23,16,optimal,0.0,False,
GCF_000015165.1,167,198,290,DM_atp_c0,27,20,optimal,8.625000000000005,True,
GCF_000015185.1,166,185,196,DM_atp_c0,29,22,optimal,12.249999999999972,True,
GCF_000015205.1,124,112,119,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000015485.1,147,154,182,DM_atp_c0,28,21,optimal,11.874999999999995,True,
GCF_000015505.1,168,190,224,DM_atp_c0,27,20,optimal,13.062500000000009,True,
GCF_000015525.1,130,133,112,DM_atp_c0,28,19,optimal,4.999999999999996,True,
GCF_000015545.1,161,186,227,DM_atp_c0,26,19,optimal,13.06250000000003,True,
GCF_000015385.1,101,93,65,DM_atp_c0,23,16,optimal,0.0,False,
GCF_000015405.1,163,188,272,DM_atp_c0,26,19,optimal,12.46590909090909,True,
GCF_000015445.1,108,102,81,DM_atp_c0,21,14,optimal,4.031250000000001,True,
GCF_000015465.1,168,189,208,DM_atp_c0,27,20,optimal,12.232142857142852,True,
GCF_000015565.1,159,164,210,DM_atp_c0,25,18,optimal,8.375000000000004,True,
GCF_000015585.1,149,144,152,DM_atp_c0,24,17,optimal,6.0000000000000036,True,
GCF_000015605.1,163,187,212,DM_atp_c0,28,21,optimal,11.341666666666677,True,
GCF_000015625.1,169,192,216,DM_atp_c0,28,21,optimal,12.875000000000004,True,
GCF_000014985.1,148,171,286,DM_atp_c0,23,16,optimal,6.806818181818182,True,
GCF_000015005.1,168,194,331,DM_atp_c0,28,21,optimal,14.328124999999996,True,
GCF_000015025.1,141,149,136,DM_atp_c0,23,16,optimal,5.321428571428569,True,
GCF_000015045.1,141,142,201,DM_atp_c0,26,19,optimal,10.430555555555554,True,
GCF_000015225.1,107,105,100,DM_atp_c0,23,16,optimal,0.0,False,
GCF_000015245.1,163,181,174,DM_atp_c0,29,20,optimal,10.000000000000002,True,
GCF_000015265.1,155,165,239,DM_atp_c0,25,18,optimal,10.390625000000004,True,
GCF_000015285.1,165,189,204,DM_atp_c0,27,20,optimal,12.249999999999991,True,
GCF_000015305.1,161,181,260,DM_atp_c0,26,19,optimal,12.465909090909092,True,
GCF_000015325.1,159,173,181,DM_atp_c0,27,20,optimal,6.374999999999995,True,
GCF_000015345.1,137,119,80,DM_atp_c0,23,16,optimal,4.999999999999998,True,
GCF_000015365.1,164,185,183,DM_atp_c0,27,20,optimal,10.437499999999991,True,
GCF_000015805.1,127,123,131,DM_atp_c0,24,15,optimal,0.0,False,
GCF_000015825.1,125,103,124,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000015845.1,166,184,204,DM_atp_c0,29,20,optimal,9.999999999999998,True,
GCF_000015865.1,125,116,104,DM_atp_c0,22,15,optimal,1.0000000000000002,True,
GCF_000015725.1,166,177,216,DM_atp_c0,27,20,optimal,6.375000000000003,True,
GCF_000015745.1,161,185,181,DM_atp_c0,28,21,optimal,9.875000000000023,True,
GCF_000015765.1,110,87,96,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000015785.2,166,188,178,DM_atp_c0,29,22,optimal,10.499999999999979,True,
GCF_000015885.1,162,177,138,DM_atp_c0,31,20,optimal,11.500000000000009,True,
GCF_000015905.1,170,195,247,DM_atp_c0,28,21,optimal,12.874999999999996,True,
GCF_000015925.1,170,195,246,DM_atp_c0,28,21,optimal,12.874999999999996,True,
GCF_000015945.1,100,90,76,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000016065.1,166,186,189,DM_atp_c0,29,20,optimal,10.000000000000005,True,
GCF_000016085.1,130,120,115,DM_atp_c0,22,15,optimal,4.250000000000001,True,
GCF_000016105.1,134,136,120,DM_atp_c0,24,17,optimal,5.416666666666668,True,
GCF_000016125.1,112,96,114,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000015965.1,118,105,77,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000015985.1,162,176,220,DM_atp_c0,26,17,optimal,6.437500000000004,True,
GCF_000016005.1,163,189,302,DM_atp_c0,26,19,optimal,12.465909090909047,True,
GCF_000016045.1,175,207,282,DM_atp_c0,32,21,optimal,17.12499999999999,True,
GCF_000016505.1,134,130,139,DM_atp_c0,22,15,optimal,3.0,True,
GCF_000016525.1,119,91,90,DM_atp_c0,21,14,optimal,0.9999999999999998,True,
GCF_000016545.1,124,113,100,DM_atp_c0,23,16,optimal,5.250000000000003,True,
GCF_000016565.1,163,184,214,DM_atp_c0,27,20,optimal,13.0625,True,
GCF_000016585.1,169,189,203,DM_atp_c0,31,22,optimal,12.249999999999972,True,
GCF_000016605.1,138,128,120,DM_atp_c0,23,16,optimal,0.0,False,
GCF_000016625.1,98,83,64,DM_atp_c0,19,12,optimal,3.8,True,
GCF_000016645.1,157,168,174,DM_atp_c0,27,20,optimal,8.374999999999996,True,
GCF_000016425.1,148,151,195,DM_atp_c0,25,18,optimal,7.1640625000000036,True,
GCF_000016445.1,169,191,205,DM_atp_c0,28,19,optimal,14.874999999999998,True,
GCF_000016465.1,141,152,113,DM_atp_c0,30,19,optimal,9.5,True,
GCF_000016485.1,141,149,102,DM_atp_c0,31,20,optimal,9.749999999999996,True,
GCF_000016145.1,154,173,203,DM_atp_c0,25,18,optimal,7.375000000000001,True,
GCF_000016165.1,152,166,180,DM_atp_c0,28,21,optimal,14.922839506172842,True,
GCF_000016185.1,157,173,182,DM_atp_c0,26,19,optimal,9.041666666666666,True,
GCF_000016245.1,168,188,194,DM_atp_c0,30,21,optimal,11.499999999999993,True,
GCF_000016985.1,149,144,180,DM_atp_c0,27,18,optimal,2.249999999999999,True,
GCF_000017005.1,116,112,95,DM_atp_c0,23,16,optimal,4.0000000000000036,True,
GCF_000017025.1,132,132,139,DM_atp_c0,25,18,optimal,3.9999999999999973,True,
GCF_000017045.1,131,131,137,DM_atp_c0,25,18,optimal,3.9999999999999973,True,
GCF_000016345.1,148,158,138,DM_atp_c0,24,17,optimal,5.855769230769232,True,
GCF_000016365.1,161,182,256,DM_atp_c0,26,19,optimal,12.4659090909091,True,
GCF_000016385.1,129,128,140,DM_atp_c0,24,15,optimal,0.0,False,
GCF_000016405.1,168,189,222,DM_atp_c0,29,20,optimal,8.374999999999996,True,
GCF_000016665.1,148,152,175,DM_atp_c0,25,18,optimal,3.750000000000002,True,
GCF_000016685.1,165,180,141,DM_atp_c0,32,21,optimal,11.666666666666664,True,
GCF_000016705.1,98,88,80,DM_atp_c0,21,14,optimal,1.0,True,
GCF_000016725.1,164,178,190,DM_atp_c0,26,19,optimal,10.375000000000025,True,
GCF_000016745.1,149,151,202,DM_atp_c0,26,19,optimal,7.374999999999994,True,
GCF_000016765.1,160,181,258,DM_atp_c0,27,20,optimal,10.08653846153846,True,
GCF_000016785.1,119,112,108,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000016805.1,148,173,159,DM_atp_c0,26,19,optimal,12.249999999999995,True,
GCF_000016905.1,112,103,95,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000016925.1,154,173,207,DM_atp_c0,25,18,optimal,7.375000000000001,True,
GCF_000016945.1,169,192,208,DM_atp_c0,28,19,optimal,14.874999999999998,True,
GCF_000016965.1,145,151,205,DM_atp_c0,26,19,optimal,6.375000000000002,True,
GCF_000016825.1,127,121,97,DM_atp_c0,24,17,optimal,3.4999999999999996,True,
GCF_000016845.1,160,179,170,DM_atp_c0,25,18,optimal,8.041666666666673,True,
GCF_000016865.1,165,194,242,DM_atp_c0,28,21,optimal,10.125000000000004,True,
GCF_000016885.1,155,168,155,DM_atp_c0,28,19,optimal,7.590909090909091,True,
GCF_000017065.1,135,134,147,DM_atp_c0,25,18,optimal,3.9999999999999973,True,
GCF_000017085.1,148,173,155,DM_atp_c0,26,19,optimal,12.249999999999995,True,
GCF_000017105.1,138,130,100,DM_atp_c0,22,15,optimal,4.15,True,
GCF_000017125.1,148,173,159,DM_atp_c0,26,19,optimal,12.249999999999995,True,
GCF_000016265.1,165,194,230,DM_atp_c0,26,19,optimal,8.788461538461492,True,
GCF_000016285.1,160,182,204,DM_atp_c0,27,20,optimal,7.721153846153846,True,
GCF_000016305.1,175,213,303,DM_atp_c0,31,22,optimal,17.124999999999996,True,
GCF_000016325.1,173,204,258,DM_atp_c0,30,21,optimal,15.874999999999993,True,
GCF_000017145.1,164,192,261,DM_atp_c0,25,18,optimal,7.374999999999999,True,
GCF_000017165.1,115,97,111,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000017185.1,115,99,104,DM_atp_c0,24,17,optimal,1.5000000000000007,True,
GCF_000017205.1,171,205,265,DM_atp_c0,28,21,optimal,14.437499999999975,True,
GCF_000017565.1,150,158,188,DM_atp_c0,23,16,optimal,5.437499999999996,True,
GCF_000017585.1,122,120,106,DM_atp_c0,24,17,optimal,3.6249999999999982,True,
GCF_000017605.1,143,149,156,DM_atp_c0,26,19,optimal,8.624999999999998,True,
GCF_000017625.1,121,99,117,DM_atp_c0,23,16,optimal,0.0,False,
GCF_000017225.1,117,97,110,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000017245.1,156,166,153,DM_atp_c0,32,21,optimal,10.250000000000009,True,
GCF_000017265.1,164,184,215,DM_atp_c0,25,18,optimal,8.375000000000009,True,
GCF_000017285.1,162,183,190,DM_atp_c0,27,20,optimal,10.727272727272705,True,
GCF_000018425.1,117,113,124,DM_atp_c0,24,15,optimal,1.0000000000000002,True,
GCF_000018445.1,163,182,188,DM_atp_c0,27,20,optimal,7.732142857142856,True,
GCF_000018465.1,112,96,80,DM_atp_c0,20,13,optimal,0.0,False,
GCF_000018485.1,112,96,111,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000017465.2,133,135,120,DM_atp_c0,29,18,optimal,4.999999999999999,True,
GCF_000017485.1,129,130,112,DM_atp_c0,25,18,optimal,4.749999999999999,True,
GCF_000017505.1,164,178,240,DM_atp_c0,27,20,optimal,11.465909090909097,True,
GCF_000017545.1,124,113,100,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000018185.1,118,107,86,DM_atp_c0,23,16,optimal,2.000000000000001,True,
GCF_000018205.1,115,96,71,DM_atp_c0,20,13,optimal,4.53125,True,
GCF_000018225.1,98,83,66,DM_atp_c0,19,12,optimal,3.8,True,
GCF_000018245.1,106,90,67,DM_atp_c0,20,13,optimal,4.531250000000001,True,
GCF_000017305.1,153,170,157,DM_atp_c0,27,20,optimal,10.607142857142858,True,
GCF_000017325.1,168,187,194,DM_atp_c0,29,20,optimal,10.000000000000002,True,
GCF_000017405.1,166,194,221,DM_atp_c0,27,20,optimal,9.874999999999993,True,
GCF_000017425.1,158,181,179,DM_atp_c0,28,21,optimal,15.625000000000021,True,
GCF_000017805.1,148,153,176,DM_atp_c0,26,19,optimal,2.593749999999997,True,
GCF_000017845.1,141,148,164,DM_atp_c0,25,18,optimal,5.204545454545457,True,
GCF_000017865.1,120,112,114,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000017885.4,162,180,167,DM_atp_c0,28,21,optimal,10.499999999999979,True,
GCF_000017905.1,130,133,113,DM_atp_c0,28,19,optimal,4.999999999999996,True,
GCF_000017945.1,116,102,65,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000017965.1,151,154,155,DM_atp_c0,25,18,optimal,2.7500000000000004,True,
GCF_000017985.1,180,213,275,DM_atp_c0,32,21,optimal,17.124999999999996,True,
GCF_000017645.1,176,192,259,DM_atp_c0,25,18,optimal,8.374999999999996,True,
GCF_000017665.1,173,205,239,DM_atp_c0,31,22,optimal,17.12499999999999,True,
GCF_000017685.1,143,149,157,DM_atp_c0,26,19,optimal,8.624999999999998,True,
GCF_000017705.1,173,195,221,DM_atp_c0,31,20,optimal,14.000000000000007,True,
GCF_000017725.2,127,124,113,DM_atp_c0,24,17,optimal,3.624999999999998,True,
GCF_000017745.1,180,213,275,DM_atp_c0,32,21,optimal,17.124999999999996,True,
GCF_000017765.1,180,214,279,DM_atp_c0,32,21,optimal,17.124999999999996,True,
GCF_000017785.1,131,132,117,DM_atp_c0,23,16,optimal,5.416666666666665,True,
GCF_000018085.1,175,209,267,DM_atp_c0,32,21,optimal,17.12499999999999,True,
GCF_000018105.1,153,167,188,DM_atp_c0,25,18,optimal,10.625000000000002,True,
GCF_000018125.1,116,112,89,DM_atp_c0,24,17,optimal,4.0000000000000036,True,
GCF_000018145.1,165,187,212,DM_atp_c0,26,19,optimal,10.303571428571425,True,
GCF_000018265.1,152,160,201,DM_atp_c0,26,19,optimal,12.421875000000009,True,
GCF_000018285.1,166,187,208,DM_atp_c0,31,20,optimal,11.37499999999998,True,
GCF_000018305.1,143,126,102,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000018325.1,121,111,114,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000018005.1,160,171,247,DM_atp_c0,26,19,optimal,9.425,True,
GCF_000018025.1,167,192,235,DM_atp_c0,31,20,optimal,11.423076923076936,True,
GCF_000018045.1,177,211,293,DM_atp_c0,32,21,optimal,17.187499999999996,True,
GCF_000018065.1,116,104,76,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000018965.1,114,106,102,DM_atp_c0,23,16,optimal,3.9999999999999973,True,
GCF_000018985.1,114,105,94,DM_atp_c0,23,16,optimal,3.9999999999999973,True,
GCF_000019005.1,114,107,99,DM_atp_c0,23,16,optimal,3.9999999999999973,True,
GCF_000019025.1,114,107,98,DM_atp_c0,23,16,optimal,3.9999999999999973,True,
GCF_000018345.1,158,183,266,DM_atp_c0,25,18,optimal,8.374999999999993,True,
GCF_000018365.1,97,86,82,DM_atp_c0,21,14,optimal,0.9999999999999997,True,
GCF_000018385.1,169,197,272,DM_atp_c0,30,21,optimal,17.124999999999993,True,
GCF_000018405.1,146,140,176,DM_atp_c0,25,16,optimal,3.9999999999999964,True,
GCF_000018505.1,170,194,265,DM_atp_c0,27,20,optimal,12.500000000000004,True,
GCF_000018525.1,157,180,179,DM_atp_c0,24,17,optimal,5.791666666666666,True,
GCF_000018545.1,161,187,272,DM_atp_c0,26,19,optimal,11.14772727272728,True,
GCF_000018605.1,127,115,119,DM_atp_c0,21,14,optimal,0.0,False,
GCF_000018725.1,158,182,178,DM_atp_c0,25,18,optimal,8.041666666666666,True,
GCF_000018745.1,140,129,102,DM_atp_c0,22,15,optimal,4.150000000000001,True,
GCF_000018765.1,170,189,196,DM_atp_c0,31,20,optimal,10.000000000000002,True,
GCF_000018785.1,117,105,70,DM_atp_c0,23,16,optimal,2.000000000000001,True,
GCF_000019045.1,148,161,147,DM_atp_c0,24,17,optimal,8.749999999999998,True,
GCF_000019065.1,127,120,104,DM_atp_c0,23,16,optimal,0.9999999999999998,True,
GCF_000019085.1,128,121,96,DM_atp_c0,23,16,optimal,0.9999999999999998,True,
GCF_000019125.1,165,192,243,DM_atp_c0,28,21,optimal,9.624999999999996,True,
GCF_000018625.1,176,208,267,DM_atp_c0,33,22,optimal,13.125000000000018,True,
GCF_000018665.1,166,191,245,DM_atp_c0,28,21,optimal,12.499999999999995,True,
GCF_000018685.1,139,141,158,DM_atp_c0,26,19,optimal,5.250000000000001,True,
GCF_000018705.1,175,206,284,DM_atp_c0,32,21,optimal,17.124999999999993,True,
GCF_000019225.1,153,163,139,DM_atp_c0,25,18,optimal,5.391666666666662,True,
GCF_000019245.4,132,135,148,DM_atp_c0,24,17,optimal,7.999999999999998,True,
GCF_000019265.1,113,103,94,DM_atp_c0,23,16,optimal,4.000000000000006,True,
GCF_000019285.1,134,133,117,DM_atp_c0,24,17,optimal,5.999999999999999,True,
GCF_000018805.1,169,189,199,DM_atp_c0,28,19,optimal,14.874999999999998,True,
GCF_000018825.1,165,192,214,DM_atp_c0,28,21,optimal,16.125000000000007,True,
GCF_000018845.1,174,194,193,DM_atp_c0,27,20,optimal,8.625000000000005,True,
GCF_000018865.1,148,148,169,DM_atp_c0,23,16,optimal,0.4999999999999999,True,
GCF_000019145.1,160,176,215,DM_atp_c0,26,19,optimal,11.017857142857153,True,
GCF_000019165.1,134,140,128,DM_atp_c0,24,17,optimal,6.75,True,
GCF_000019185.1,169,190,230,DM_atp_c0,31,20,optimal,9.999999999999996,True,
GCF_000019205.1,123,116,97,DM_atp_c0,25,18,optimal,2.125000000000001,True,
GCF_000018885.1,146,146,116,DM_atp_c0,25,18,optimal,6.000000000000016,True,
GCF_000018905.1,159,180,179,DM_atp_c0,24,17,optimal,5.791666666666666,True,
GCF_000018925.1,128,125,113,DM_atp_c0,22,15,optimal,5.374999999999998,True,
GCF_000018945.1,120,113,118,DM_atp_c0,22,15,optimal,0.0,False,
GCF_000019305.1,135,135,149,DM_atp_c0,25,18,optimal,3.9999999999999973,True,
GCF_000019325.1,131,127,108,DM_atp_c0,23,16,optimal,6.083333333333311,True,
GCF_000019345.1,82,72,40,DM_atp_c0,21,14,optimal,0.0,False,
